algorithm,dataset,attack,evaluations,indicator,value,dir
nevonas,cifar10,FGSM,40,hv,142683.22810826203,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,40,r2,0.1689565708412328,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,40,hv_2obj,48.19839244039316,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,80,hv,143022.71142710542,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,80,r2,0.16829642246661422,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,80,hv_2obj,48.31353459711124,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,120,hv,143278.57999558002,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,120,r2,0.16787665829158924,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,120,hv_2obj,48.40085154287485,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,160,hv,144197.5298125493,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,160,r2,0.1668236261530099,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,160,hv_2obj,48.58569145740166,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,200,hv,144442.995996453,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,200,r2,0.16631590922285489,search-S1-20260920-210042-cifar10
nevonas,cifar10,FGSM,200,hv_2obj,48.670204283740595,search-S1-20260920-210042-cifar10
