algorithm,dataset,attack,evaluations,indicator,value,dir
nevonas,cifar10,FGSM,800,r2,0.6456243535311404,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,800,hv_2obj,35.72003420214554,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,840,hv,163709.09464203558,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,840,r2,0.6446019710454641,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,840,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,880,hv,163709.0955628706,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,880,r2,0.6446019710454641,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,880,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,920,hv,163709.47264453437,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,920,r2,0.6414126192235999,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,920,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,960,hv,163711.3161823538,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,960,r2,0.6414631413261376,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,960,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1000,hv,163711.31618356847,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1000,r2,0.6414631413261376,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1000,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1040,hv,163711.3162246398,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1040,r2,0.6414631413261376,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1040,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1080,hv,164064.05275109093,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1080,r2,0.644802775771874,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1080,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1120,hv,164653.8922030832,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1120,r2,0.6474045868707519,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1120,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1160,hv,164654.1833865373,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1160,r2,0.6470681166659268,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1160,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1200,hv,164654.31357663072,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1200,r2,0.6470681166659268,search-S1-20260109-190243-cifar10
nevonas,cifar10,FGSM,1200,hv_2obj,35.720255571068755,search-S1-20260109-190243-cifar10
nevonas,cifar100,FGSM,40,hv,158498.71897564386,search-S1-20260111-213041-cifar100
nevonas,cifar100,FGSM,40,r2,0.6516482530584209,search-S1-20260111-213041-cifar100
nevonas,cifar100,FGSM,40,hv_2obj,35.39324550951035,search-S1-20260111-213041-cifar100
nevonas,cifar100,FGSM,80,hv,158636.20352198507,search-S1-20260111-213041-cifar100
nevonas,cifar100,FGSM,80,r2,0.6547640086184296,search-S1-20260111-213041-cifar100
nevonas,cifar100,FGSM,80,hv_2obj,35.425655377497456,search-S1-20260111-213041-cifar100
nevonas,cifar100,FGSM,40,hv,158498.71897564386,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,40,r2,0.6516482530584209,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,40,hv_2obj,35.39324550951035,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,80,hv,158636.20352198507,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,80,r2,0.6547640086184296,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,80,hv_2obj,35.425655377497456,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,120,hv,158727.10462278943,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,120,r2,0.6497220316382749,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,120,hv_2obj,35.42567867121756,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,160,hv,159407.62563006234,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,160,r2,0.6525582074162932,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,160,hv_2obj,35.43238099410695,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,200,hv,159407.62563006234,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,200,r2,0.6525582074162932,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,200,hv_2obj,35.43238099410695,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,240,hv,159407.93723221082,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,240,r2,0.6520667819499717,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,240,hv_2obj,35.43238099410695,search-S1-20260112-095511-cifar100
nevonas,cifar100,FGSM,280,hv,159407.93723221082,search-S1-20260112-095511-cifar100
